frame_id,timestamp_seconds,stage,status,yaw,pitch,roll,face_width_px,detected_hands,errors,image_path,roi_dir
frame_0001049050ms,1049.05,coarse,failed,,,,,,"Expected exactly one face passing confidence thresholds, found 2",C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001049050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001049050ms
frame_0001050050ms,1050.05,coarse,failed,,,,,,"Expected exactly one face passing confidence thresholds, found 2",C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001050050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001050050ms
frame_0001051050ms,1051.05,coarse,failed,,,,,,"Expected exactly one face passing confidence thresholds, found 2",C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001051050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001051050ms
frame_0001052050ms,1052.05,coarse,failed,,,,,,"Expected exactly one face passing confidence thresholds, found 2",C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001052050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001052050ms
frame_0001053050ms,1053.05,coarse,needs_review,1.6989315980925996,-7.514253612704132,2.997285112681109,349.4217417829171,0,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001053050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001053050ms
frame_0001054050ms,1054.05,coarse,needs_review,1.8937141388359424,-9.170517665305507,3.365372089830034,349.73470466106966,0,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001054050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001054050ms
frame_0001055050ms,1055.05,coarse,needs_review,1.005366934844658,-8.547976783090704,1.0042187901860133,348.2670865492933,0,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001055050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001055050ms
frame_0001056050ms,1056.05,coarse,needs_review,1.2009642519723522,-7.229195901496614,2.43018003944867,350.2431804477336,0,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001056050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001056050ms
frame_0001057050ms,1057.05,coarse,needs_review,1.9603184842807513,-7.900024791991454,0.9051031365631632,349.32906835888787,0,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001057050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001057050ms
frame_0001058050ms,1058.05,coarse,needs_review,1.9101982902137418,-8.788265219450976,0.7569347002751354,349.76605425697556,0,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001058050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001058050ms
frame_0001059050ms,1059.05,coarse,needs_review,1.527232014736919,-8.636382680399482,0.8170347494474947,352.34770628466714,1,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001059050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001059050ms
